"","sample","nclones","rep","nreads","clusters","clusters_eff","cluster_size_mean","cluster_size_std","cluster_gini","cluster_entropy","cluster_inverse_simpson","occupancy_top_cluster","occupancy_big_clusters","alpha_ratio_clusters","pct_clusters_SA1","pct_clusters_SA2","pct_clusters_SG1","pct_clusters_SG2","pct_clusters_SG3","pct_clusters_SG4","pct_clusters_SM","pct_templated_inserts","pct_inversions","pct_duplications","duplication_size","homology_score_fw","homology_score_rv","donor_score_S","donor_score_W","donor_score_WGCW","donor_score_GAGCT","donor_score_GGGST","donor_complexity","acceptor_score_S","acceptor_score_W","acceptor_score_WGCW","acceptor_score_GAGCT","acceptor_score_GGGST","acceptor_complexity","homology","untemplated_inserts","pct_blunt","read_length_mean","read_length_std","GC_content_mean","GC_content_std","read_length_SA_mean","read_length_SG_mean","read_length_SA_std","read_length_SG_std","pct_direct_switch","pct_sequential_switch","pct_intraswitch_deletion","intraswitch_size_mean","intraswitch_size_std","break_dispersion_SM","break_dispersion_SA","break_dispersion_SG","pct_breaks_SM_SM","pct_breaks_SM_SG","pct_breaks_SG_SG","pct_breaks_SM_SA","pct_breaks_SG_SA","pct_breaks_SA_SA","homology_score_fw_SM_SA","homology_score_rv_SM_SA","homology_score_fw_SM_SG","homology_score_rv_SM_SG","donor_score_GAGCT_SM_SG","donor_score_GGGST_SM_SA","donor_score_GGGST_SM_SG","donor_score_S_SM_SA","donor_score_S_SM_SG","donor_score_W_SM_SA","donor_score_W_SM_SG","donor_score_WGCW_SM_SA","donor_score_WGCW_SM_SG","donor_score_GAGCT_SM_SA","donor_complexity_SM_SG","donor_complexity_SM_SA","acceptor_score_GAGCT_SM_SA","acceptor_score_GAGCT_SM_SG","acceptor_score_GGGST_SM_SA","acceptor_score_GGGST_SM_SG","acceptor_score_S_SM_SA","acceptor_score_WGCW_SM_SG","acceptor_score_S_SM_SG","acceptor_score_W_SM_SA","acceptor_score_W_SM_SG","acceptor_score_WGCW_SM_SA","acceptor_complexity_SM_SA","acceptor_complexity_SM_SG","homology_SA","homology_SG","untemplated_inserts_SA","untemplated_inserts_SG","pct_blunt_SA","pct_blunt_SG","clusters_raw","clusters_eff_raw","cluster_size_mean_raw","cluster_size_std_raw","cluster_gini_raw","cluster_entropy_raw","cluster_inverse_simpson_raw","occupancy_top_cluster_raw","occupancy_big_clusters_raw","somatic_variants","frac_variants_transitions","num_variants"
"11","mix_n2500_s1_10k",2500,"1","10k",741.5,601.874468305153,0.0013488394260088,0.000610582850305,0.177122763482662,0.987629685332357,615.491576833772,0.0053740779768176,0,0.660358565737052,35.906374501992,30.1294820717131,19.0737051792829,9.21314741035856,4.5816733067729,0.69721115537848,0.39840637450199,0,0,0.03683241252302,1687,0.179375259312157,0.0263537166923963,0.0018770218673632,0.0022344748746785,0.0028155384973373,0.0004887261017921,7.7376565954311e-05,0.0016699978607007,0.0020273134352536,0.0019479231455964,0.0027014470984068,0.0020559054569609,0.0006001328974799,0.0016435076205141,3.00332579806968,0.873479787425113,3.98406374501992,1702.24701195219,502.825535018231,0.58979489679214,0.0257321815452451,1625.19079939668,1854.6706231454,505.058669835179,463.769193462283,73.6182756079587,4.93736182756079,21.4443625644805,757.914134161943,593.515881462799,630.424334362192,1730.8909971886,2130.12751492517,13.0066322770818,26.1606484893147,2.24760501105379,47.457627118644,2.28445099484156,8.8430361090641,0.221118837977814,0.0169275388664848,0.0622571963316011,0.0467406539893508,0.0027848669596861,0,0,0.0097750433116243,0.0097750433116243,0.0103676584021819,0.0103676584021819,0.0108316110172055,0.0108316110172055,0.0027848669596861,0.0091976505856036,0.0091976505856036,0.0021274669563642,0.0076672249568878,0.0002112378538234,0.0030905984270447,0.0071035306216993,0.0055146207424136,0.0040558551321941,0.0072216789685253,0.0038881018519378,0.0096217796457505,0.0062393542157133,0.0038234894543998,3.62717601271808,1.80020936244909,0.909923436792914,0.807393482062778,2.63951734539969,6.52818991097922,2008,2000.77807626402,0.0004980079681274,0.0002914054643199,0.281661944970653,0.981841173664457,1496.02802149221,0.0031982942430703,0,0,0,0
"12","mix_n2500_s2_10k",2500,"2","10k",736.7,579.393272813469,0.0013575670598552,0.0006255847250123,0.180309193489974,0.987275058207505,607.684943235428,0.0056902002107481,0,0.650075414781297,34.3891402714932,30.6184012066365,19.3564605329311,9.15032679738562,5.48014077425842,0.80442433383609,0.20110608345902,0,0,0,1921,0.179585215548701,0.0267884841514479,0.0018779060532168,0.0022327890516564,0.0028584036471861,0.0004414216381934,0.0001071659532534,0.0016547330600017,0.0020282305287355,0.0019461745796146,0.0027036107355297,0.0020844864179421,0.0007162360525154,0.0016572427100856,2.99681322416474,0.713776787144061,3.77073906485671,1723.139768728,486.439773936422,0.590982497919201,0.0261700350733951,1635.70843000773,1886.41473988439,480.056257239243,454.427019598436,73.2054322052167,5.39525143965756,21.3993163551258,768.23418511742,595.107947791542,614.131009521883,1782.19142987133,2267.68834025296,13.1185908293043,26.7175807594001,1.95855018014966,46.4878514458165,2.06941151110153,9.64801527422782,0.224675637955583,0.0156282012055173,0.0641863792614859,0.0474281306531191,0.0028017351433447,0,0,0.0097801409889833,0.0097801409889833,0.0103593270032526,0.0103593270032526,0.0109577383639769,0.0109577383639769,0.0028017351433447,0.0091579486996319,0.0091579486996319,0.0014491981458788,0.0078287347816235,0.0008524694975757,0.0032127430996752,0.0070909260344905,0.0055270082872632,0.0040614203566802,0.0072469422398838,0.0038769526828447,0.0096898784781834,0.0063270554273179,0.0038221822436754,3.66145375916712,1.78723007132609,0.830744967942887,0.500704200777747,2.70688321732405,5.78034682080924,1989,1982.32509840839,0.0005027652086475,0.0002877527807824,0.287105885744132,0.981729287520436,1498.40813377709,0.002185906110128,0,0,0,0
"13","mix_n10000_s1_10k",10000,"1","10k",833.5,691.553283996489,0.0011999784363699,0.0004237332338179,0.108632634594319,0.992837657250876,741.178624714863,0.0045310853530031,0,0.675504192159529,36.1658735554045,31.3845456605484,17.1538635848629,8.95082710174484,5.14389304328121,0.81577158395649,0.38522547020167,0,0,0.03372112628561,1644.5,0.185801902946119,0.0250771309819453,0.0018697779428583,0.0022482864219352,0.0028421458172721,0.0003999750624413,8.51745656940462e-05,0.0016634337551236,0.0020322788118096,0.0019384559661822,0.0027032950291107,0.0018902274537021,0.000615080034375,0.0016227353104834,2.80219682564428,1.26966603171004,7.27396329027872,1650.92590074779,501.677039514344,0.589088818999548,0.0255299116863916,1595.21905400872,1769.39858657244,511.849663291922,458.839149161943,73.992241524709,4.72255017709563,21.2852082981953,714.20470153196,575.948700574705,620.087969593817,1761.20530936028,2250.71775092017,12.4810254680384,24.894585933547,1.45049755439365,49.0976555911621,1.65289256198347,10.4233428908754,0.216191388372967,0.0166072399285799,0.0635400898827148,0.0469226542466921,0.002812452593026,0,0,0.0097352191511941,0.0097352191511941,0.0104327450964149,0.0104327450964149,0.010876477717871,0.010876477717871,0.002812452593026,0.0092302315195545,0.0092302315195545,0.0021231422505307,0.0076460158803314,0.0007384842610541,0.0029772749562435,0.0071273307370881,0.0054756582363861,0.004049476393648,0.0071739765913297,0.0039008807856228,0.0096149951600687,0.0062293837513523,0.0038438597415488,3.42032714725973,1.66889610230779,1.58479170517373,0.700134856512616,5.80342167058034,10.4593639575972,4413,3939.79532243264,0.0002266032177656,0.0001693577007387,0.342925222023519,0.974587939136763,2831.67126495781,0.0022352315061202,0,0,0,0
"14","mix_n10000_s2_10k",10000,"2","10k",830.5,681.194117897273,0.0012041507176783,0.00042726332131,0.111239783562405,0.992694509711243,737.630582557685,0.0041095890410958,0,0.663559899977268,36.0763809956808,30.2796090020459,18.9588542850648,8.77472152761991,5.06933393953171,0.59104341895885,0.25005683109797,0,0,0,1789,0.179716095525533,0.0257265204633387,0.0018647916719142,0.0022577934393997,0.00282490048104,0.0003923987051427,6.52244197978605e-05,0.0016730731127554,0.0020262456085475,0.0019499591053864,0.0027109919400898,0.0019468031108886,0.0006106917443315,0.0016464335241766,2.8340746749148,1.28759484063511,7.38804273698567,1650.62150488747,496.821371383917,0.58954183449398,0.0258482626244445,1582.62624186365,1787.33015656909,498.801508884505,463.508519483524,73.9509973432294,4.14962256989836,21.8993800868722,712.336443747536,590.982540011217,613.007419729298,1749.92171424418,2151.89625208788,13.3471091806182,25.6736811031923,1.788048749631,48.2773162400371,1.55189136760426,9.36195335891704,0.21859954302155,0.0164364913642478,0.0642849519054722,0.04741508340007,0.0029021679038586,0,0,0.0097202744143243,0.0097202744143243,0.0104571700562517,0.0104571700562517,0.0107823632526084,0.0107823632526084,0.0029021679038586,0.0092737726730175,0.0092737726730175,0.0022813766010557,0.0074991578971613,0.0005530093255673,0.0029968484204131,0.0071007284377271,0.0054693976200659,0.00405391886142,0.0072272953630103,0.0038919809066504,0.0097018908935888,0.0062982459754068,0.0038278703505984,3.47352962477905,1.72204560804798,1.52732051228118,0.871189053699974,6.02946214457005,10.142954390742,4399,3898.1481354687,0.0002273243919072,0.0001753639508532,0.345962628963627,0.973670106310502,2758.05801526718,0.002147766323024,0,0,0,0
"15","mix_n25000_s1_10k",25000,"1","10k",862.2,728.033689396671,0.0011599615430138,0.0003621513235786,0.084090292554039,0.994506253309386,785.54889624342,0.0042149631190726,0,0.666543026706231,36.2759643916914,30.3783382789317,18.156528189911,9.18026706231454,5.02596439169139,0.83456973293768,0.14836795252225,0,0,0.01365933615626,1565,0.180575152510309,0.0262384133279871,0.001868075264337,0.0022515328148048,0.0028526816130448,0.0004141192807805,5.1912568306011e-05,0.0016721140733759,0.0020274621567651,0.0019476395873976,0.0027197980095673,0.0019106326353526,0.0006281876138433,0.0016340964087186,2.82683107057606,1.02965061640629,7.49258160237388,1659.19547477745,510.811096449056,0.590462644977345,0.0256104496143673,1599.8856427379,1779.7,524.36831542037,459.321903589757,73.4016393442623,4.13934426229508,22.4590163934426,727.248362009037,594.01542970359,631.414244371249,1757.08682420203,2192.81263895078,13.9071038251366,25.1502732240437,1.72131147540983,48.2513661202186,1.40710382513661,9.56284153005464,0.216044174769576,0.0165409669204843,0.0629951884009284,0.0485986121680105,0.0028990420556685,0,0,0.0097330764283422,0.0097330764283422,0.0104362470596851,0.0104362470596851,0.0109283685594122,0.0109283685594122,0.0028990420556685,0.0092661192763925,0.0092661192763925,0.0023224088986093,0.007374010242886,0.0005799118533982,0.0031378180981081,0.0071033540898452,0.0053970909121835,0.0040531847536298,0.0072220327898809,0.0038934515915987,0.0097508962573559,0.0062770478043448,0.0038266770302852,3.48220021222739,1.6686228361654,1.25938833207855,0.623921540668395,5.78742348358375,10.9497206703911,5392,4852.80021354591,0.0001854599406528,0.0001348898458049,0.313800756389315,0.977320993531155,3526.70685616117,0.0018939393939393,0,0,0,0
"16","mix_n25000_s2_10k",25000,"2","10k",858.8,735.183851307278,0.0011645618974972,0.000372455604485,0.0872000484865152,0.994245957810267,779.084104901648,0.0043203371970495,0,0.656226834692365,34.1919940696813,31.4306893995552,18.6990363232024,9.56263899184581,5.13343217197924,0.7227575982209,0.25945144551519,0,0,0,1715.5,0.180344836400648,0.0261585680487926,0.001866327289747,0.0022548655709147,0.0028240621511817,0.0004269427767405,9.0251053692505e-05,0.0016823153410163,0.0020266340269027,0.001949218531894,0.0027075555564131,0.0019250941303037,0.0006654897161356,0.0016466084474428,2.8181348360023,1.09260610020313,8.17272053372868,1661.09507042254,501.099321186937,0.591313968424541,0.0253100784230273,1592.34142897487,1794.75936990766,505.11914935433,465.100015177166,73.8317757009346,4.46673996701484,21.7014843320506,706.225723031454,566.294487869031,614.294895641575,1750.35757698152,2166.56972223714,13.5239142385926,26.2781748213304,1.73172072567344,47.5536008796042,1.73172072567344,9.18086860912589,0.215914980557054,0.0168769765090524,0.0639053827658538,0.0472760316246523,0.0030657821131389,0,0,0.0097281946361594,0.0097281946361594,0.0104442256262557,0.0104442256262557,0.0107932896257457,0.0107932896257457,0.0030657821131389,0.009324372991092,0.009324372991092,0.0018100642952853,0.0073487536947942,0.0004039568061795,0.0033568401407258,0.0070981380503414,0.0054797666165359,0.0040557617081837,0.0072324872553241,0.0038882890142152,0.009716409044033,0.0062852968399534,0.0038233952376211,3.50591249778502,1.67305959407023,1.33885002905735,0.685447502688882,6.8059870093194,10.8093427485062,5396,4826.85642753479,0.0001853224610822,0.0001390878448669,0.311883093338812,0.976733191244914,3451.95340272218,0.0018307129011415,0,0,0,0
"17","mix_n10_s1_20k",10,"1","20k",11.7,12.1938248948933,0.0857226107226107,0.0286168767542156,0.168455183113735,0.969776471515043,10.479124129917,0.117205392879853,1,0.818181818181818,27.2727272727273,54.5454545454545,9.09090909090909,0,9.09090909090909,0,0,0,0,0,1478.5,0.269862804651176,0.0166535694931362,0.0019441764450562,0.0021064353537406,0.0033249905090512,4.51624109779401e-06,0,0.0014148226116401,0.001980736657758,0.0020367282350221,0.0026168242225701,0.0006600660066006,3.90815828041037e-06,0.0014920416792093,3.91644715407307,0.889746849584693,0,1796.36363636364,521.441580921631,0.588036156846361,0.0264910191298315,1775.33333333333,1891,571.133376133223,129,73.3333333333336,13.3333333333333,13.3333333333331,393.840857371898,75.0703465061421,289.96987166021,1724.90503238465,2149.92757163291,13.3333333333331,13.3333333333334,0,60.0000000000001,0,13.3333333333333,0.34341214185025,0.007837282437179,0.103160577092981,0.0643884481590144,8.77192982456144e-05,0,0,0.0102727783816637,0.0102727783816637,0.009554184120168,0.009554184120168,0.0123767923413896,0.0123767923413896,8.77192982456144e-05,0.0079029434869116,0.0079029434869116,0,0.0056818181818183,0,4.57987298485586e-05,0.007090091174669,0.0076858656731642,0.0041380344349616,0.0072486155426161,0.0037234668143416,0.0091576030346249,0.0061182585045812,0.0038234398011538,4.43724203090441,1.57287020833204,0.966229936269663,0.545572959502328,0,0,11,13.9267723597764,0.0909090909090908,0.0250637200631834,0.12564196178654,0.981784429238452,10.2890194257979,0.109611780455154,1,1,1,2
"18","mix_n10_s2_20k",10,"2","20k",14,11.5635430992528,0.0717811355311354,0.0423207344742726,0.316050251195228,0.912571559497341,10.3105733690804,0.117342098056988,0.980688575618299,0.846153846153846,38.4615384615385,46.1538461538462,7.69230769230769,0,0,7.69230769230769,0,0,0,0,1747,0.18719056701306,0.0241764567351402,0.0018181868232841,0.0023466520503386,0.0030624282313843,0.0010399709686204,0,0.0018834081199459,0.0020040126218539,0.0019923493796322,0.0025458531790383,0.0014985539345236,0.0010503706783066,0.0015187053539777,2.1407951324886,7.16626821828683,7.69230769230769,1662.76923076923,374.857953373142,0.588106872698794,0.0217819149613741,1616.81818181818,1915.5,390.309392005372,2.5,68.2740940899327,5.25185339153338,26.4740525185339,298.416756323582,161.994432330496,334.8360796455,1677.29456342034,2081.05413835083,0,15.7555601746002,0,52.5185339153325,5.25185339153338,26.4740525185339,0.19030172633,0.0265736899369945,0.0438627336861143,0.0385999614621813,0,0,0,0.0093264147025668,0.0093264147025668,0.0111008754439607,0.0111008754439607,0.0121519788142323,0.0121519788142323,0,0.0105920093360678,0.0105920093360678,0,0.0109163444602768,0,0.0104166666666666,0.00700601949167,0.0050867847797728,0.0040348780159346,0.0074171197312879,0.003930126646597,0.0091444111546975,0.0061720129785745,0.0039555035814048,2.31009527660339,1.20964433985728,8.4260292569057,0.237582505883028,9.09090909090909,0,13,14.5682446371109,0.0769230769230769,0.0415972522669441,0.260455483098216,0.929392103498882,10.2367710188756,0.10867214532872,0.990105968858132,1,1,1
"19","mix_n25_s1_20k",25,"1","20k",24.5,24.6398923911656,0.0408461538461538,0.0067765101193566,0.0914378162328005,0.995406719913919,23.8194832325753,0.0553027735380342,0.99915611814346,0.76,40,36,8,12,4,0,0,0,0,0,1758,0.196923386992286,0.0181126895108909,0.001942643539621,0.0021093580506632,0.0030890888920771,0.0002954517886817,0.0005875291292987,0.0015035723846943,0.0019641122644743,0.0020684249476672,0.0025854362933252,0.0008748703476407,4.34870315459496e-06,0.001730113692721,2.62097997529713,0.622958207943858,0,1675.28,485.577142789897,0.586060705354257,0.0232727308230638,1652.10526315789,1748.66666666667,540.387472558918,225.00271603299,73.5294117647059,8.82352941176468,17.6470588235294,524.863415124174,347.181568514123,283.262237358309,1656.2286462091,2024.98281898158,5.88235294117647,20.5882352941176,2.94117647058823,52.9411764705883,2.94117647058824,14.7058823529411,0.246870913135391,0.0143485832651186,0.0855384741383279,0.0364230871760278,9.7419274846343e-05,0,0,0.010089267137319,0.010089267137319,0.0098541060801034,0.0098541060801034,0.0116101576928239,0.0116101576928239,9.7419274846343e-05,0.008217129873622,0.008217129873622,0,0.0042674783718726,0,2.88781068859822e-05,0.0069244290607923,0.0063152195987118,0.0039731370584994,0.0075806507665663,0.0040538162436884,0.0090736678587083,0.0070320329968116,0.0039592368871377,2.85712141871295,1.87319873781371,0.681666524295194,0.437048539497961,0,0,25,31.0635818974448,0.04,0.0040287337586489,0.0501303140354626,0.99839353250976,24.7588876175539,0.0444883571886349,1,0,0,0
"20","mix_n25_s2_20k",25,"2","20k",23.5,23.5428389253675,0.0425869565217391,0.0073416686380363,0.0924564224587117,0.995017458809073,22.7761040490711,0.0617956773800959,0.999154334038055,0.652173913043478,52.1739130434783,13.0434782608696,13.0434782608696,17.3913043478261,0,4.34782608695652,0,0,0,0,1516.5,0.138499845343504,0.02648949518963,0.0018084046169836,0.0023653031840583,0.0026648063007792,0.000926899783036,0,0.0018665591286555,0.0020270426062525,0.0019484395186681,0.0025163512935408,0.0018212992198342,0.0006246590289143,0.0017130995838821,2.44695495474353,0.532709180498908,8.69565217391304,1704.60869565217,472.764095886276,0.596704237789434,0.0248834248383629,1545.33333333333,2003.25,457.186711190175,337.512499768527,71.83578832515,9.36988543371521,18.7943262411348,532.820911975786,234.587072272273,428.90041643745,1240.05419660809,1678.35927030093,6.24659028914351,21.8630660120021,0,49.9727223131479,9.36988543371521,12.5477359519913,0.178969795517483,0.0229649072902087,0.0417818470326499,0.0403249710573159,0.0066491688538932,0,0,0.0092712767220461,0.0092712767220461,0.0111909903099118,0.0111909903099118,0.0097004537727439,0.0097004537727439,0.0066491688538932,0.0105281485523278,0.0105281485523278,0,0.0074364295457981,0,0.0034722222222222,0.0071038666236771,0.0051193332384987,0.0040243071172633,0.007221005522501,0.0039513040019841,0.008836534519467,0.0067015239446016,0.0040099671519111,2.88503176575591,1.62556093409532,0.611854358899224,0.384311970998315,6.66666666666666,12.5,23,29.9194207581924,0.0434782608695652,0.0043338888793419,0.0335824881139163,0.998640826627412,22.7834661210247,0.0625102363924223,1,1,1,1
"21","mix_n100_s1_20k",100,"1","20k",97.2,90.0992384109187,0.0102906306663476,0.0032262780788804,0.174842708366708,0.989320976849148,88.4788258898574,0.0199415124467853,0.629774114196814,0.683673469387755,31.6326530612245,36.734693877551,14.2857142857143,14.2857142857143,3.06122448979591,0,0,0,0,0,1581,0.191395582124249,0.0249382964206059,0.0019099937764358,0.0021716093547526,0.0029075447948967,0.0006954793679858,0.0001914953534215,0.0015926058412647,0.0020069434638962,0.0019867613225864,0.0027718414726635,0.0025894180243786,0.0006240520822102,0.0016786939182021,2.98138826854387,0.585622938847315,0,1765.67346938776,492.058126139797,0.592476052892716,0.0214730222986209,1680.4328358209,1949.90322580645,480.789376539718,464.941366739639,73.134328358209,3.73134328358209,23.134328358209,814.552568581556,596.101040731354,665.897064200473,1714.27863996153,2084.84214480785,14.9253731343284,24.6268656716418,2.23880597014925,48.5074626865672,1.49253731343283,8.20895522388059,0.248867943697543,0.0172583951567145,0.0618025406657085,0.0493317255545392,0.0052198257545826,0,0,0.0099934104640852,0.0099934104640852,0.010010769620868,0.010010769620868,0.0111095339809515,0.0111095339809515,0.0052198257545826,0.0086792296834635,0.0086792296834635,0.0018315018315018,0.0107416016629596,6.98285012010502e-05,0.0035727339181286,0.0070360570745962,0.0058297948344648,0.0040240641239574,0.0073569156487705,0.003951790805969,0.009931517551014,0.0065283086674811,0.003940619694227,3.44607860711292,1.97705753679786,0.67954920034138,0.382621018844014,0,0,98,118.411164184387,0.010204081632653,0.0009752082303613,0.0532812445861195,0.998993857190466,97.1219686899732,0.011990662139219,0.679488539898132,2,1,2
"22","mix_n100_s2_20k",100,"2","20k",100.6,91.8218078895069,0.0099551249595995,0.003542833787548,0.199384709472368,0.985806453938859,89.1273535091669,0.0194134172469208,0.593702484090917,0.568627450980392,35.2941176470588,21.5686274509804,26.4705882352941,11.7647058823529,3.92156862745098,0.98039215686274,0,0,0,0,1726,0.155106270480824,0.0333177523200599,0.0018509839459091,0.0022841197850292,0.0031354445755368,0.000664541314565,0.0001025521970002,0.0017426928402836,0.0020203759055392,0.001961150508669,0.0026762699344532,0.0028912766972973,0.0003612223926656,0.0017386233552452,2.56324652324091,1.45085150580664,0.98039215686274,1833.50980392157,511.502127438852,0.5979267116881,0.0253909131125468,1701.53448275862,2007.47727272727,541.455389174502,408.455043071748,69.8501904962555,5.4784463134318,24.6713631903127,718.102296043504,575.171713799035,639.649741168269,1644.13677117008,2050.14240540962,14.3809215727585,30.8162605130539,0.01131910395337,39.0339299832016,3.42402894589488,12.3335398811378,0.203818292001745,0.025995106144714,0.073842020156449,0.0537097557006166,0.0095560389249656,0,0,0.0096487219371846,0.0096487219371846,0.0105741119867508,0.0105741119867508,0.0120357871382707,0.0120357871382707,0.0095560389249656,0.00972365093454,0.00972365093454,0,0.0100697289951257,0,0.0017529789636473,0.007040197226886,0.0053159530460624,0.0040656774610024,0.007348617575297,0.0038684241542915,0.0094020100576394,0.0066330850260659,0.0039081690843909,3.19685205585977,1.72803923024332,2.26395051603228,0.379039174145563,1.72413793103448,0,102,125.453971285852,0.0098039215686274,0.0018490827564524,0.0895666652116161,0.995360466772152,98.5294345946802,0.0154775787130287,0.608820099650164,1,1,1
"23","mix_n250_s1_20k",250,"1","20k",228.6,194.921235679968,0.0043758329510101,0.0019937546711191,0.247102990948667,0.9816473277529,189.164075473456,0.0129610115911485,0.0261327713382507,0.668032786885246,34.8360655737705,31.9672131147541,17.2131147540984,11.0655737704918,4.91803278688524,0,0,0,0,0,1612.5,0.175375997141431,0.0276697120696908,0.0018671586529109,0.0022532804616804,0.0028104596114882,0.0005252818199918,0.0001449548455536,0.001670239206112,0.0020281080135513,0.0019464081718138,0.0027418094662364,0.0023171104717578,0.0006071210166729,0.0016469726783417,2.74854116537111,0.545575256758528,0.40983606557377,1742.35655737705,497.239098651235,0.593553439171259,0.0240046801318036,1655.8282208589,1916.48148148148,505.984645309986,429.190743261675,74.1607693703502,4.8630012701869,20.9762293594629,818.478515657811,681.552322717247,684.095343154915,1723.68220237245,2282.24414744649,13.9811286517873,26.1386318272546,3.03937579386681,48.0221375430956,1.5196878969334,7.29903828706224,0.220964400691345,0.0201400702809347,0.0547666789092326,0.0468007054092526,0.0044920616666994,0,0,0.009733074284447,0.009733074284447,0.0104362505635644,0.0104362505635644,0.0109158747369632,0.0109158747369632,0.0044920616666994,0.0091784671014618,0.0091784671014618,0.0022916429141489,0.0087593225406745,0,0.0032511698566588,0.0070715162441245,0.0058002407473576,0.0040809978454789,0.0072858451244371,0.0038377318511284,0.0097840103442556,0.0063494221812545,0.0038177313621855,3.23422294149932,1.77118154180448,0.628567274223134,0.378566629021111,0.61349693251533,0,244,288.916456209607,0.0040983606557377,0.0006863660011919,0.0868258122815366,0.997594895085744,237.369704052148,0.0092587608332884,0,3,1,3
"24","mix_n250_s2_20k",250,"2","20k",226.7,183.366968668832,0.0044139549384741,0.0020919770520054,0.255255155424645,0.980260961829399,185.038072227963,0.01285697136226,0.040151302948251,0.644351464435146,35.5648535564853,28.8702928870293,22.1757322175732,9.20502092050209,3.34728033472803,0.418410041841,0.418410041841,0,0,0,1632,0.170832431108348,0.0276516726653114,0.0018749356786684,0.0022384524829108,0.0029979821835279,0.0005188537488874,0.0001426264804916,0.0016623252498912,0.0020261100034898,0.0019502176552459,0.0026885990266881,0.0024006437586981,0.000491608549675,0.0016842566972673,2.92417178760507,0.664606949136399,0.836820083682,1771.64435146444,464.838455629599,0.593781761782987,0.0252192277710399,1660.72727272727,1970.77380952381,446.790056056828,430.243628413309,73.6776932602158,4.95312223598089,21.3691845038033,753.192175941218,605.826996669445,638.963562923329,1707.23802826166,1876.6223586899,12.3828055899522,27.5517424376437,0.61914027949761,46.1259508225721,2.78613125773925,10.5342296125951,0.214002350632814,0.0182368954331259,0.0652405203197575,0.0500153553178681,0.0072219050675551,0,0,0.00978510743907,0.00978510743907,0.0103512100758718,0.0103512100758718,0.011553403955919,0.011553403955919,0.0072219050675551,0.0091843125565374,0.0091843125565374,0.0020372228184509,0.0091137033788159,0,0.0026680713626278,0.0070708301999808,0.005403573542727,0.0041092841930845,0.0072872201571199,0.0037810640072228,0.0094552830201983,0.0064767433582592,0.0038213854364271,3.51079280384886,1.84869992449144,0.793834308319353,0.427690123967649,0.64935064935064,1.19047619047619,239,281.952627679687,0.00418410041841,0.0008869749521116,0.0994262596493152,0.99637351824254,228.762759728363,0.0094182229158818,0,2,1,2
"25","mix_n1000_s1_20k",1000,"1","20k",568.8,453.393473809117,0.0017585408665912,0.0009591881955821,0.2622571006153,0.979907270300776,438.397322113839,0.0068493150684931,0,0.673889490790899,36.1863488624052,31.2026002166847,18.5265438786566,8.99241603466955,4.44203683640303,0.43336944745395,0.21668472372697,0,0,0,1668,0.187252683932195,0.0260025254573875,0.001882735592598,0.0022235808646651,0.0028408254055812,0.0004847305877986,7.14915742073256e-05,0.0016371854838245,0.0020310792232136,0.0019407431482989,0.002716674470961,0.0021465886528306,0.0008107940080466,0.0016324618237528,3.06978531105352,0.69758167787496,2.8169014084507,1739.29144095341,503.45151564472,0.591830422364108,0.025197033978738,1655.42122186495,1913.04347826087,507.49025878835,448.639274672355,76.4257694628847,3.98310199155099,19.5911285455643,788.593980947999,591.785854559724,612.790774578552,1745.97636603318,2191.31921702951,11.949305974653,25.4752564876282,2.57242003621001,50.9505129752565,1.49366324683162,7.55884127942063,0.233321246268157,0.0169041035440674,0.0600214070059864,0.047606350725841,0.0025654773733916,0,0,0.0098346337459104,0.0098346337459104,0.0102702666597395,0.0102702666597395,0.010925524812883,0.010925524812883,0.0025654773733916,0.0090022437918621,0.0090022437918621,0.0017730753524349,0.0081795838818664,0.0008566485209098,0.0037784444451805,0.0071157385831132,0.005563217026531,0.0040598885345586,0.0071972106510133,0.0038800214797813,0.0096972488564743,0.0062174123927973,0.0038126132166014,3.65912365674862,1.84900505692422,0.803871558952417,0.478066990275705,1.92926045016077,4.68227424749163,923,1021.28014968606,0.0010834236186348,0.0003970275032838,0.175593402008874,0.991815722463225,813.829070823074,0.0059451780922817,0,0,0,0
